booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests
38569;NF Hotel;0;169;29;2020-02-01;2020-07-19;19;0;4;2;0;0;BB;Unknown;Online TA;0;0;A;2;No Deposit;240;No Contract (Group);0;2
38570;NF Hotel;0;111;29;2020-03-28;2020-07-17;17;1;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;6;No Contract (Single);0;0
38571;NF Hotel;0;17;29;2020-07-04;2020-07-21;21;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
38572;NF Hotel;0;6;29;2020-07-15;2020-07-21;21;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;1
38573;NF Hotel;0;153;29;2020-02-16;2020-07-18;18;0;5;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;3
38574;NF Hotel;0;117;29;2020-03-24;2020-07-19;19;0;4;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
38575;NF Hotel;0;114;29;2020-03-24;2020-07-16;16;2;5;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
38576;NF Hotel;0;3;29;2020-07-18;2020-07-21;21;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
38577;NF Hotel;0;53;29;2020-05-24;2020-07-16;16;2;5;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;0;No Contract (Single);0;2
38578;NF Hotel;0;50;29;2020-05-31;2020-07-20;20;0;3;2;1;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;15;No Contract (Single);0;0
38579;NF Hotel;0;145;28;2020-02-19;2020-07-13;13;2;8;2;1;0;HB;Unknown;Online TA;0;0;C;1;No Deposit;240;No Contract (Single);0;2
38580;NF Hotel;0;188;29;2020-01-10;2020-07-16;16;2;5;2;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;250;No Contract (Single);1;3
38581;NF Hotel;0;193;29;2020-01-09;2020-07-20;20;0;3;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
38582;NF Hotel;0;1;29;2020-07-21;2020-07-22;22;0;1;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);1;1
38583;NF Hotel;0;193;29;2020-01-09;2020-07-20;20;0;3;2;0;0;BB;Unknown;Direct;0;0;G;0;No Deposit;250;No Contract (Single);0;2
38584;NF Hotel;0;2;29;2020-07-15;2020-07-17;17;1;5;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38585;NF Hotel;0;9;29;2020-07-12;2020-07-21;21;0;2;3;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;241;No Contract (Single);0;1
38586;NF Hotel;0;111;28;2020-03-22;2020-07-11;11;2;10;3;0;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;196;No Contract (Single);0;0
38587;NF Hotel;0;39;29;2020-06-09;2020-07-18;18;0;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38588;NF Hotel;0;6;29;2020-07-16;2020-07-22;22;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38589;NF Hotel;0;4;30;2020-07-19;2020-07-23;23;1;0;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38590;NF Hotel;0;6;29;2020-07-16;2020-07-22;22;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38591;NF Hotel;0;20;29;2020-06-29;2020-07-19;19;0;4;2;0;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;241;No Contract (Single);0;1
38592;NF Hotel;0;69;29;2020-05-10;2020-07-18;18;0;5;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Single);0;2
38593;NF Hotel;0;69;29;2020-05-10;2020-07-18;18;0;5;1;1;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Single);1;2
38594;NF Hotel;0;0;29;2020-07-21;2020-07-21;21;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
38595;NF Hotel;0;9;29;2020-07-12;2020-07-21;21;0;2;2;2;0;BB;Unknown;Direct;0;0;C;0;No Deposit;250;No Contract (Single);1;0
38596;NF Hotel;0;109;29;2020-03-29;2020-07-16;16;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;1;No Deposit;243;No Contract (Single);0;0
38597;NF Hotel;0;120;28;2020-03-16;2020-07-14;14;2;7;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38598;NF Hotel;0;0;29;2020-07-21;2020-07-21;21;0;2;2;0;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;1
38599;NF Hotel;0;178;29;2020-01-20;2020-07-16;16;2;5;2;1;0;HB;Unknown;Direct;0;0;A;1;No Deposit;250;No Contract (Single);0;3
38600;NF Hotel;0;207;28;2019-12-21;2020-07-15;15;2;6;2;1;0;HB;Unknown;Direct;0;0;C;1;No Deposit;250;No Contract (Single);0;3
38601;NF Hotel;0;2;29;2020-07-17;2020-07-19;19;0;4;2;1;0;BB;Unknown;Online TA;0;0;B;0;No Deposit;241;No Contract (Single);0;1
38602;NF Hotel;0;150;28;2020-02-15;2020-07-14;14;3;7;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
38603;NF Hotel;0;152;28;2020-02-13;2020-07-14;14;3;7;2;0;0;HB;Unknown;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1
38604;NF Hotel;0;116;28;2020-03-20;2020-07-14;14;3;7;2;0;0;HB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38605;NF Hotel;0;116;28;2020-03-20;2020-07-14;14;3;7;2;0;0;HB;Unknown;Offline TA/TO;0;0;D;1;No Deposit;40;Contract (Single);0;0
38606;NF Hotel;0;104;29;2020-04-05;2020-07-18;18;1;5;2;0;0;HB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;2
38607;NF Hotel;0;61;28;2020-05-10;2020-07-10;10;4;10;2;0;0;HB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;531;No Contract (Single);0;2
38608;NF Hotel;0;99;28;2020-04-07;2020-07-15;15;3;6;2;2;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;240;No Contract (Single);0;1
38609;NF Hotel;0;115;29;2020-03-24;2020-07-17;17;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38610;NF Hotel;0;111;29;2020-03-28;2020-07-17;17;2;5;2;1;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;2
38611;NF Hotel;0;17;28;2020-06-28;2020-07-15;15;3;6;3;0;0;BB;Unknown;Direct;0;0;G;0;No Deposit;0;No Contract (Single);1;2
38612;NF Hotel;0;255;29;2019-11-05;2020-07-17;17;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;315;Contract (Single);0;0
38613;NF Hotel;0;91;29;2020-04-20;2020-07-20;20;1;3;3;1;0;HB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);1;0
38614;NF Hotel;0;182;29;2020-01-17;2020-07-17;17;2;5;2;0;0;HB;Unknown;Online TA;0;0;A;3;No Deposit;240;No Contract (Single);0;1
38615;NF Hotel;0;207;29;2019-12-24;2020-07-18;18;1;5;2;0;0;FB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;6;No Contract (Single);0;0
38616;NF Hotel;0;141;28;2020-02-25;2020-07-15;15;3;6;2;1;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;69;No Contract (Single);0;0
38617;NF Hotel;0;179;29;2020-01-21;2020-07-18;18;1;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;0
38618;NF Hotel;0;1;30;2020-07-22;2020-07-23;23;1;0;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0
38619;NF Hotel;0;8;29;2020-07-13;2020-07-21;21;1;2;2;0;0;HB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);1;2
38620;NF Hotel;0;172;29;2020-01-30;2020-07-20;20;1;3;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38621;NF Hotel;0;136;29;2020-03-07;2020-07-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38622;NF Hotel;0;102;29;2020-04-06;2020-07-17;17;2;5;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;526;No Contract (Single);0;0
38623;NF Hotel;0;14;29;2020-07-03;2020-07-17;17;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38624;NF Hotel;0;0;29;2020-07-22;2020-07-22;22;1;1;2;0;0;BB;Unknown;Direct;0;0;A;1;No Deposit;0;No Contract (Single);0;0
38625;NF Hotel;0;130;29;2020-03-12;2020-07-20;20;1;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38626;NF Hotel;0;14;29;2020-07-03;2020-07-17;17;2;5;3;0;0;BB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);1;0
38627;NF Hotel;0;52;30;2020-06-02;2020-07-24;24;2;5;2;0;0;BB;Unknown;Direct;0;0;A;1;No Deposit;0;No Contract (Single);0;2
38628;NF Hotel;0;1;29;2020-07-21;2020-07-22;22;1;1;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;526;No Contract (Single);0;0
38629;NF Hotel;0;47;29;2020-06-04;2020-07-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;1
38630;NF Hotel;0;155;29;2020-02-13;2020-07-17;17;2;5;2;0;0;BB;Unknown;Online TA;0;0;E;2;No Deposit;240;No Contract (Single);0;0
38631;NF Hotel;0;117;29;2020-03-25;2020-07-20;20;1;3;2;1;1;FB;Unknown;Online TA;0;0;C;2;No Deposit;314;No Contract (Single);0;3
38632;NF Hotel;0;167;29;2020-02-03;2020-07-19;19;2;4;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;2;No Deposit;143;No Contract (Single);0;0
38633;NF Hotel;0;8;29;2020-07-12;2020-07-20;20;2;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
38634;NF Hotel;0;154;29;2020-02-15;2020-07-18;18;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;143;No Contract (Single);0;0
38635;NF Hotel;0;189;29;2020-01-11;2020-07-18;18;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;E;0;No Deposit;40;No Contract (Single);0;0
38636;NF Hotel;0;115;29;2020-03-25;2020-07-18;18;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38637;NF Hotel;0;213;28;2019-12-11;2020-07-11;11;4;10;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Group);0;2
38638;NF Hotel;0;213;28;2019-12-11;2020-07-11;11;4;10;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Group);0;2
38639;NF Hotel;0;119;29;2020-03-21;2020-07-18;18;2;5;3;0;0;HB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38640;NF Hotel;0;58;29;2020-05-22;2020-07-19;19;2;4;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;1
38641;NF Hotel;0;13;30;2020-07-11;2020-07-24;24;1;0;1;0;0;BB;Unknown;Corporate;0;0;D;0;No Deposit;0;No Contract (Single);0;0
38642;NF Hotel;0;0;30;2020-07-25;2020-07-25;25;0;1;2;0;0;BB;Unknown;Direct;1;0;D;1;No Deposit;0;No Contract (Single);1;0
38643;NF Hotel;0;192;30;2020-01-13;2020-07-23;23;2;0;2;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;0;No Contract (Single);0;2
38644;NF Hotel;0;192;30;2020-01-13;2020-07-23;23;2;0;2;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;0;No Contract (Single);1;2
38645;NF Hotel;0;172;29;2020-01-28;2020-07-18;18;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;1
38646;NF Hotel;0;172;29;2020-01-31;2020-07-21;21;2;2;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;5;No Contract (Single);0;0
38647;NF Hotel;0;19;30;2020-07-04;2020-07-23;23;2;0;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
38648;NF Hotel;0;30;29;2020-06-21;2020-07-21;21;2;2;2;2;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;1
38649;NF Hotel;0;150;29;2020-02-19;2020-07-18;18;2;5;3;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;2
38650;NF Hotel;0;161;29;2020-02-08;2020-07-18;18;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;1
38651;NF Hotel;0;30;29;2020-06-21;2020-07-21;21;2;2;3;1;0;HB;Unknown;Online TA;0;0;C;0;No Deposit;240;No Contract (Single);0;1
38652;NF Hotel;0;161;29;2020-02-10;2020-07-20;20;2;3;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;196;No Contract (Single);1;0
38653;NF Hotel;0;115;29;2020-03-25;2020-07-18;18;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38654;NF Hotel;0;187;29;2020-01-16;2020-07-21;21;2;2;3;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;175;No Contract (Single);1;0
38655;NF Hotel;0;22;29;2020-06-28;2020-07-20;20;2;3;2;1;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Group);0;3
38656;NF Hotel;0;22;29;2020-06-28;2020-07-20;20;2;3;2;1;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Group);0;3
38657;NF Hotel;0;11;29;2020-07-11;2020-07-22;22;2;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;1
38658;NF Hotel;0;9;29;2020-07-12;2020-07-21;21;2;2;2;2;0;HB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);1;0
38659;NF Hotel;0;18;30;2020-07-05;2020-07-23;23;2;0;2;1;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;1
38660;NF Hotel;0;20;28;2020-06-23;2020-07-13;13;4;8;2;0;0;SC;Unknown;Complementary;0;0;I;7;No Deposit;0;No Contract (Single);0;1
38661;NF Hotel;0;62;29;2020-05-17;2020-07-18;18;2;5;2;0;0;SC;Unknown;Complementary;0;0;I;2;No Deposit;240;No Contract (Single);0;1
38662;NF Hotel;0;189;29;2020-01-10;2020-07-17;17;3;6;2;1;1;HB;Unknown;Direct;0;0;C;2;No Deposit;250;No Contract (Single);0;1
38663;NF Hotel;0;325;29;2019-08-26;2020-07-16;16;4;6;2;1;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;2
38664;NF Hotel;0;323;30;2019-09-05;2020-07-24;24;1;1;2;0;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;240;No Contract (Single);0;2
38665;NF Hotel;0;0;30;2020-07-25;2020-07-25;25;0;1;2;0;0;BB;Unknown;Direct;0;0;G;0;No Deposit;0;No Contract (Single);0;0
38666;NF Hotel;0;220;27;2019-11-27;2020-07-04;4;6;16;3;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Single);0;0
38667;NF Hotel;0;125;29;2020-03-16;2020-07-19;19;2;5;1;0;0;HB;Unknown;Online TA;0;0;D;1;No Deposit;314;No Contract (Single);0;0
38668;NF Hotel;0;166;29;2020-02-01;2020-07-16;16;4;6;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
38669;NF Hotel;0;94;30;2020-04-21;2020-07-24;24;1;1;2;0;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;1
38670;NF Hotel;0;5;29;2020-07-16;2020-07-21;21;2;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
38671;NF Hotel;0;325;29;2019-08-26;2020-07-16;16;4;6;2;1;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;2
38672;NF Hotel;0;23;29;2020-06-28;2020-07-21;21;2;3;2;0;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);1;1
38673;NF Hotel;0;72;29;2020-05-08;2020-07-19;19;2;5;2;0;0;HB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);1;1
38674;NF Hotel;0;49;30;2020-06-04;2020-07-23;23;2;1;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Group);0;0
38675;NF Hotel;0;108;29;2020-04-02;2020-07-19;19;2;5;3;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
38676;NF Hotel;0;215;29;2019-12-15;2020-07-17;17;3;6;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;1
38677;NF Hotel;0;159;29;2020-02-08;2020-07-16;16;4;6;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;2;No Deposit;75;No Contract (Single);0;1
38678;NF Hotel;0;128;29;2020-03-11;2020-07-17;17;3;6;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38679;NF Hotel;0;144;29;2020-02-26;2020-07-19;19;2;5;3;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38680;NF Hotel;0;160;29;2020-02-11;2020-07-20;20;2;4;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;314;No Contract (Single);0;0
38681;NF Hotel;0;142;29;2020-02-26;2020-07-17;17;3;6;3;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;242;No Contract (Single);0;1
38682;NF Hotel;0;295;29;2019-09-27;2020-07-18;18;2;7;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
38683;NF Hotel;0;349;29;2019-08-06;2020-07-20;20;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;243;Contract (Single);0;2
38684;NF Hotel;0;80;29;2020-05-03;2020-07-22;22;2;3;2;0;0;HB;Unknown;Online TA;0;0;F;2;No Deposit;241;No Contract (Single);0;1
38685;NF Hotel;0;16;29;2020-07-03;2020-07-19;19;2;6;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
38686;NF Hotel;0;145;29;2020-02-26;2020-07-20;20;2;5;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;1
38687;NF Hotel;0;80;29;2020-05-01;2020-07-20;20;2;5;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
38688;NF Hotel;0;359;29;2019-07-27;2020-07-20;20;2;5;3;0;0;HB;Unknown;Offline TA/TO;0;0;E;1;No Deposit;40;No Contract (Single);0;2
38689;NF Hotel;0;154;28;2020-02-10;2020-07-13;13;4;10;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;196;No Contract (Single);0;0
38690;NF Hotel;0;116;30;2020-03-29;2020-07-23;23;2;2;3;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
38691;NF Hotel;0;275;29;2019-10-19;2020-07-20;20;2;5;2;2;0;BB;Unknown;Online TA;0;0;G;2;No Deposit;240;No Contract (Single);0;1
38692;NF Hotel;0;125;28;2020-03-10;2020-07-13;13;4;10;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38693;NF Hotel;0;125;28;2020-03-10;2020-07-13;13;4;10;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38694;NF Hotel;0;210;30;2019-12-27;2020-07-24;24;1;2;2;1;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Group);0;1
38695;NF Hotel;0;210;30;2019-12-27;2020-07-24;24;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;2;No Deposit;240;No Contract (Group);0;1
38696;NF Hotel;0;210;30;2019-12-27;2020-07-24;24;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;1
38697;NF Hotel;0;210;30;2019-12-27;2020-07-24;24;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;1
38698;NF Hotel;0;210;30;2019-12-27;2020-07-24;24;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;1
38699;NF Hotel;0;180;29;2020-01-19;2020-07-17;17;3;7;2;2;0;HB;Unknown;Online TA;0;0;C;1;No Deposit;314;No Contract (Single);0;0
38700;NF Hotel;0;6;30;2020-07-19;2020-07-25;25;0;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
38701;NF Hotel;0;2;30;2020-07-22;2020-07-24;24;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
38702;NF Hotel;0;164;29;2020-02-07;2020-07-20;20;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38703;NF Hotel;0;181;29;2020-01-21;2020-07-20;20;2;5;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;314;No Contract (Single);1;2
38704;NF Hotel;0;183;29;2020-01-21;2020-07-22;22;2;3;2;0;0;BB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);1;1
38705;NF Hotel;0;181;29;2020-01-23;2020-07-22;22;2;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
38706;NF Hotel;0;180;30;2020-01-25;2020-07-23;23;2;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;410;No Contract (Single);0;0
38707;NF Hotel;0;221;30;2019-12-15;2020-07-23;23;2;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;410;No Contract (Single);0;1
38708;NF Hotel;0;200;30;2020-01-05;2020-07-23;23;2;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
38709;NF Hotel;0;80;29;2020-05-01;2020-07-20;20;2;5;2;0;0;HB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;2
38710;NF Hotel;0;4;30;2020-07-19;2020-07-23;23;2;2;1;0;0;BB;Unknown;Direct;0;0;E;1;No Deposit;0;No Contract (Single);0;3
38711;NF Hotel;0;180;30;2020-01-25;2020-07-23;23;2;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;410;No Contract (Single);0;0
38712;NF Hotel;0;26;29;2020-06-26;2020-07-22;22;2;3;2;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;1
38713;NF Hotel;0;23;30;2020-06-30;2020-07-23;23;2;2;2;1;0;HB;Unknown;Direct;0;0;A;1;No Deposit;250;No Contract (Single);0;0
38714;NF Hotel;0;0;30;2020-07-27;2020-07-27;27;0;1;2;0;0;BB;Unknown;Online TA;1;0;A;1;No Deposit;241;No Contract (Single);0;1
38715;NF Hotel;0;189;30;2020-01-17;2020-07-24;24;1;2;3;0;0;BB;Unknown;Direct;0;0;D;2;No Deposit;250;No Contract (Single);1;2
38716;NF Hotel;0;216;30;2019-12-21;2020-07-24;24;1;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
38717;NF Hotel;0;155;29;2020-02-17;2020-07-21;21;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;177;No Contract (Single);0;0
38718;NF Hotel;0;115;29;2020-03-23;2020-07-16;16;4;8;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;69;No Contract (Single);0;1
38719;NF Hotel;0;26;30;2020-06-28;2020-07-24;24;1;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
38720;NF Hotel;0;2;30;2020-07-25;2020-07-27;27;0;1;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;2
38721;NF Hotel;0;98;29;2020-04-14;2020-07-21;21;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;40;Contract (Single);0;0
38722;NF Hotel;0;189;29;2020-01-14;2020-07-21;21;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;E;0;No Deposit;40;No Contract (Single);0;2
38723;NF Hotel;0;189;29;2020-01-14;2020-07-21;21;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;E;0;No Deposit;40;No Contract (Single);0;2
38724;NF Hotel;0;108;28;2020-03-28;2020-07-14;14;4;10;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38725;NF Hotel;0;345;29;2019-08-11;2020-07-21;21;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;40;Contract (Single);0;0
38726;NF Hotel;0;332;29;2019-08-25;2020-07-22;22;2;4;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
38727;NF Hotel;0;226;30;2019-12-11;2020-07-24;24;1;3;3;1;0;HB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;1
38728;NF Hotel;0;37;29;2020-06-15;2020-07-22;22;2;4;2;1;0;HB;Unknown;Direct;0;0;G;0;No Deposit;250;No Contract (Single);1;0
38729;NF Hotel;0;194;29;2020-01-05;2020-07-17;17;3;8;1;1;0;HB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0
38730;NF Hotel;0;5;30;2020-07-20;2020-07-25;25;0;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;1
38731;NF Hotel;0;59;30;2020-05-29;2020-07-27;27;0;1;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;1
38732;NF Hotel;0;166;29;2020-02-06;2020-07-21;21;2;5;2;1;0;HB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;2
38733;NF Hotel;0;26;30;2020-06-28;2020-07-24;24;1;3;3;1;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;0
