booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;company;customer_type;required_car_parking_spaces;total_of_special_requests
90426;City Hotel;0;141;23;13-01-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90427;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90428;City Hotel;0;1;23;03-06-2019;04-06-2019;4;1;1;3;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;3
90429;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90430;City Hotel;0;49;23;16-04-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;8;NULL;No Contract (Single);0;1
90431;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;0
90432;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90433;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;B;1;No Deposit;3;NULL;No Contract (Group);0;0
90434;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Single);0;0
90435;City Hotel;0;107;23;16-02-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;37;NULL;No Contract (Group);0;0
90436;City Hotel;0;75;23;21-03-2019;04-06-2019;4;1;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;11;NULL;No Contract (Single);0;0
90437;City Hotel;0;107;23;16-02-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;37;NULL;No Contract (Group);0;0
90438;City Hotel;0;85;23;11-03-2019;04-06-2019;4;1;1;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90439;City Hotel;0;14;23;16-05-2019;30-05-2019;30;2;5;1;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Single);0;1
90440;City Hotel;0;107;23;16-02-2019;03-06-2019;3;1;2;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;37;NULL;No Contract (Group);0;0
90441;City Hotel;0;2;23;02-06-2019;04-06-2019;4;1;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90442;City Hotel;0;10;23;19-05-2019;29-05-2019;29;3;5;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;254;No Contract (Group);0;0
90443;City Hotel;0;10;23;19-05-2019;29-05-2019;29;3;5;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;254;No Contract (Group);0;0
90444;City Hotel;0;247;24;02-10-2018;06-06-2019;6;0;0;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90445;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90446;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90447;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;D;0;No Deposit;1;NULL;No Contract (Group);0;1
90448;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90449;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;0
90450;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90451;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90452;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;C;1;No Deposit;1;NULL;No Contract (Group);0;1
90453;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90454;City Hotel;0;142;23;11-01-2019;02-06-2019;2;2;3;2;0;0;BB;#I/T;Direct;0;0;B;2;No Deposit;14;NULL;No Contract (Group);0;1
90455;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90456;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90457;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90458;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90459;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90460;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90461;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90462;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;D;1;No Deposit;1;NULL;No Contract (Group);0;1
90463;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90464;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;0
90465;City Hotel;0;0;24;06-06-2019;06-06-2019;6;1;0;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
90466;City Hotel;0;121;23;30-01-2019;31-05-2019;31;2;5;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90467;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90468;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90469;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;0
90470;City Hotel;0;125;23;29-01-2019;03-06-2019;3;2;2;2;2;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;9;NULL;No Contract (Single);0;1
90471;City Hotel;0;80;23;16-03-2019;04-06-2019;4;2;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;85;NULL;No Contract (Single);0;0
90472;City Hotel;0;109;23;15-02-2019;04-06-2019;4;2;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Single);0;0
90473;City Hotel;0;140;23;15-01-2019;04-06-2019;4;2;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;2
90474;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;0
90475;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90476;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90477;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;1
90478;City Hotel;0;220;23;27-10-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Groups;0;0;B;0;No Deposit;1;NULL;No Contract (Group);0;1
90479;City Hotel;0;141;24;15-01-2019;05-06-2019;5;2;0;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90480;City Hotel;0;2;24;04-06-2019;06-06-2019;6;1;0;2;0;0;BB;#I/T;Complementary;0;0;G;0;No Deposit;NULL;NULL;No Contract (Single);1;1
90481;City Hotel;0;139;23;16-01-2019;04-06-2019;4;2;1;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;9;NULL;No Contract (Single);1;1
90482;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;2;No Deposit;191;NULL;No Contract (Group);0;0
90483;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;2;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;191;NULL;No Contract (Group);0;0
90484;City Hotel;0;0;24;06-06-2019;06-06-2019;6;1;0;2;0;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;89;NULL;No Contract (Single);0;0
90485;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;191;NULL;No Contract (Group);0;0
90486;City Hotel;0;142;23;11-01-2019;02-06-2019;2;2;3;2;0;0;BB;#I/T;Direct;0;0;B;2;No Deposit;14;NULL;No Contract (Group);1;1
90487;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90488;City Hotel;0;200;23;16-11-2018;04-06-2019;4;2;1;2;0;0;BB;#I/T;Direct;0;0;D;1;No Deposit;14;NULL;No Contract (Single);0;0
90489;City Hotel;0;111;24;14-02-2019;05-06-2019;5;2;0;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;14;NULL;No Contract (Single);0;1
90490;City Hotel;0;79;24;20-03-2019;07-06-2019;7;0;5;2;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;8;NULL;No Contract (Single);0;1
90491;City Hotel;0;191;23;25-11-2018;04-06-2019;4;2;2;3;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;2
90492;City Hotel;0;121;23;03-02-2019;04-06-2019;4;2;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;85;NULL;No Contract (Single);0;0
90493;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90494;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90495;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90496;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90497;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90498;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90499;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90500;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90501;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90502;City Hotel;0;1;24;06-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90503;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;F;0;No Deposit;6;NULL;No Contract (Group);0;0
90504;City Hotel;0;119;23;02-02-2019;01-06-2019;1;2;5;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90505;City Hotel;0;1;24;06-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;174;No Contract (Single);0;0
90506;City Hotel;0;0;24;08-06-2019;08-06-2019;8;0;1;1;0;0;BB;#I/T;Corporate;1;0;A;0;No Deposit;NULL;174;No Contract (Single);0;0
90507;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90508;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;6;NULL;No Contract (Group);0;1
90509;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90510;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90511;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;6;NULL;No Contract (Group);0;1
90512;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90513;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;F;0;No Deposit;6;NULL;No Contract (Group);0;0
90514;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90515;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;6;NULL;No Contract (Group);0;0
90516;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;0
90517;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90518;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90519;City Hotel;0;203;24;15-11-2018;06-06-2019;6;1;1;2;0;0;SC;#I/T;Online TA;0;0;A;1;No Deposit;9;NULL;Contract (Single);0;1
90520;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90521;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90522;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90523;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90524;City Hotel;0;0;24;07-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90525;City Hotel;0;0;24;07-06-2019;07-06-2019;7;0;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90526;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90527;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90528;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90529;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90530;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90531;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;B;1;No Deposit;191;NULL;No Contract (Group);0;0
90532;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90533;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90534;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90535;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90536;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90537;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90538;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90539;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;191;NULL;No Contract (Group);0;0
90540;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;F;1;No Deposit;6;NULL;No Contract (Group);0;0
90541;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90542;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;F;0;No Deposit;6;NULL;No Contract (Group);0;1
90543;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90544;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;6;NULL;No Contract (Group);0;1
90545;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;0
90546;City Hotel;0;0;24;07-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
90547;City Hotel;0;119;24;08-02-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90548;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;F;0;No Deposit;6;NULL;No Contract (Group);0;0
90549;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90550;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90551;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90552;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90553;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90554;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90555;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;F;1;No Deposit;6;NULL;No Contract (Group);0;0
90556;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;0
90557;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90558;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90559;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;6;NULL;No Contract (Group);0;1
90560;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90561;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90562;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90563;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90564;City Hotel;0;1;24;06-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;14;NULL;No Contract (Single);0;0
90565;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90566;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90567;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90568;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;6;NULL;No Contract (Group);0;0
90569;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90570;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90571;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;0
90572;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90573;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90574;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;6;NULL;No Contract (Group);0;1
90575;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;6;NULL;No Contract (Group);0;1
90576;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Group);0;1
90577;City Hotel;0;247;24;02-10-2018;06-06-2019;6;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;6;NULL;No Contract (Group);0;1
90578;City Hotel;0;0;24;07-06-2019;07-06-2019;7;0;1;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
90579;City Hotel;0;118;24;08-02-2019;06-06-2019;6;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;191;NULL;No Contract (Group);0;0
90580;City Hotel;0;1;24;06-06-2019;07-06-2019;7;0;1;1;0;1;BB;#I/T;Complementary;0;0;A;0;No Deposit;NULL;45;No Contract (Single);0;1
90581;City Hotel;0;6;23;30-05-2020;05-06-2020;5;1;0;1;0;0;BB;#I/T;Complementary;1;0;A;0;No Deposit;NULL;45;No Contract (Single);0;0
